# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
23/06/2017 00:00:01,Class A,266062000,55.556535,14.359045,Engaged in fishing,,0.0,146.1,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,266164000,91.000000,181.000000,Engaged in fishing,,,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Base Station,2573135,58.066667,7.983333,Unknown value,,,,,Unknown,,,Undefined,,,,Surveyed,,,,AIS,,,,
23/06/2017 00:00:01,AtoN,992111840,54.612937,12.629980,Unknown value,,,,,Unknown,,WIND FARM BALTIC1NW,Undefined,,60,60,GPS,,,,AIS,30,30,30,30
23/06/2017 00:00:01,Class A,219021244,55.333977,11.137853,Under way using engine,0.0,0.0,261.4,341,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219006023,57.349467,11.349333,Unknown value,,2.5,359.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,211209290,54.497698,8.807693,Under way using engine,0.0,0.0,42.3,174,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,209777000,54.609333,10.841593,Under way using engine,0.0,1.6,71.0,350,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219011321,57.594338,9.958468,Engaged in fishing,0.0,0.0,346.9,225,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Base Station,2655130,55.668072,14.158132,Unknown value,,,,,Unknown,,,Undefined,,,,Surveyed,,,,AIS,,,,
23/06/2017 00:00:01,Class A,241448000,55.476683,4.664033,Under way using engine,0.0,13.3,48.0,49,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class B,219011018,91.000000,181.000000,Unknown value,,,,,Unknown,XP4574,HG35 VENDELBO,Fishing,,4,15,Undefined,,,,AIS,10,5,2,2
23/06/2017 00:00:01,Class A,219793000,55.733087,7.828258,Under way using engine,0.0,7.3,208.1,206,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219011867,55.471663,8.282912,Moored,0.0,3.1,6.9,5,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,331143000,57.438602,10.542675,Under way sailing,0.0,0.0,320.3,137,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219009041,55.408083,8.296367,Engaged in fishing,,2.7,129.9,129,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,259340000,57.122242,8.597808,Engaged in fishing,0.0,0.0,92.0,328,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,305414000,57.456853,10.717078,Under way using engine,-2.2,15.6,190.4,182,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,248886000,56.866833,8.108525,Under way using engine,0.0,10.8,207.1,205,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class B,265566240,57.668742,11.845723,Unknown value,,0.1,185.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219018636,56.000915,8.122895,Engaged in fishing,,0.0,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,258435000,56.403457,10.999330,Under way using engine,0.0,8.9,176.3,176,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219001695,55.399732,8.335608,Engaged in fishing,0.0,7.1,352.5,347,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class B,269090000,91.000000,181.000000,Unknown value,,,,,Unknown,HBY4024,PRIMO LOCO,Pleasure,,4,11,Undefined,,,,AIS,4,7,2,2
23/06/2017 00:00:01,Class A,219996000,91.000000,181.000000,Unknown value,,,,,8942826,OZPS2,THOR,Reserved,,6,21,GPS,3.4,HIRTSHALS DK,22/06/2017 19:30:00,AIS,5,16,2,4
23/06/2017 00:00:01,Class A,265738540,57.704223,11.939743,Unknown value,0.0,0.1,349.1,248,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219022260,55.457763,12.204583,Unknown value,,0.0,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,304010515,56.145848,12.512245,Under way using engine,0.0,13.7,332.0,336,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,265177000,57.701527,11.940855,Under way using engine,0.0,2.5,107.1,269,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,265702940,55.523705,12.892185,Under way using engine,0.0,0.0,339.0,261,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219020391,55.058537,10.620357,Under way using engine,,0.2,308.2,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class B,219008089,56.705098,8.221553,Unknown value,,0.0,0.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,235011610,55.427500,10.976167,Under way using engine,0.0,15.0,327.0,327,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219000554,56.458383,10.041908,Under way using engine,0.0,0.0,163.5,331,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219009000,56.078995,4.206642,Under way using engine,25.7,0.2,301.8,331,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Base Station,2190076,55.674648,9.502060,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219013356,55.821867,10.053673,Under way using engine,,0.0,318.6,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,244030634,54.766725,15.299108,Under way using engine,0.0,11.2,70.1,69,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,211227510,55.283117,8.087850,Under way using engine,,12.2,357.0,359,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,236146000,54.294230,11.601108,Under way using engine,0.0,10.1,239.4,236,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,220353000,57.124338,8.599865,Engaged in fishing,0.0,0.0,302.4,237,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,258682000,56.319033,11.413017,Under way using engine,0.0,13.1,209.0,208,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219001246,55.058717,10.620283,Under way using engine,0.0,0.0,333.9,308,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,AtoN,992111841,54.583967,12.630000,Unknown value,,,,,Unknown,,WIND FARM BALTIC1SW,Undefined,,6,6,Surveyed,,,,AIS,3,3,3,3
23/06/2017 00:00:01,Base Station,2573145,58.116667,6.633333,Unknown value,,,,,Unknown,,,Undefined,,,,Surveyed,,,,AIS,,,,
23/06/2017 00:00:01,Class A,245546000,55.386073,14.648623,Under way using engine,0.0,13.1,46.6,47,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,AtoN,992191500,55.576482,4.618232,Unknown value,,,,,Unknown,,DAGMAR,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class B,211120690,91.000000,181.000000,Unknown value,,,,,Unknown,DG2791,,Pleasure,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,AtoN,992111841,54.583967,12.630000,Unknown value,,,,,Unknown,,WIND FARM BALTIC1SW,Undefined,,6,6,Surveyed,,,,AIS,3,3,3,3
23/06/2017 00:00:01,Class A,261012090,54.670175,15.613888,Engaged in fishing,0.0,0.5,281.4,24,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,265610950,55.552130,12.792610,Under way using engine,0.0,25.0,42.1,43,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,211609560,55.016442,8.439445,Under way using engine,0.0,0.0,268.9,210,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219001849,57.720167,10.594833,Under way using engine,0.0,0.0,0.0,220,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219019804,57.591980,9.953830,Unknown value,,0.0,325.5,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,229025000,56.383807,12.047310,Under way using engine,0.0,11.4,346.9,350,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,636092135,57.846717,10.155367,Under way using engine,0.0,12.6,269.0,269,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,209792000,54.391200,10.198443,Under way using engine,,3.7,191.9,206,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219003141,55.755028,11.799512,Under way using engine,0.0,0.0,6.1,13,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219002687,54.977835,11.893295,Under way using engine,0.0,0.0,348.1,197,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,245265000,56.977552,7.235700,Moored,,6.8,58.7,72,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219021000,54.755083,13.843950,Under way using engine,0.0,17.9,125.6,126,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,220215000,55.505712,9.737673,Under way using engine,,0.0,0.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Base Station,2190069,57.003782,9.824148,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
23/06/2017 00:00:01,Class A,265522220,57.707965,11.702118,Unknown value,0.0,2.6,54.5,45,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219853000,56.702813,8.222112,Engaged in fishing,0.0,0.0,2.8,261,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,220356000,57.123233,8.598973,Engaged in fishing,0.0,0.0,320.2,327,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,273336180,56.288615,3.851920,Under way using engine,0.4,10.1,181.6,176,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,265859000,56.618198,11.084693,Under way using engine,-1.1,13.3,21.7,25,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,305815000,54.150170,12.123887,Under way using engine,0.0,0.0,252.0,252,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class B,219004178,55.007618,14.877323,Unknown value,,7.7,288.5,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219002827,57.715232,10.583118,Engaged in fishing,0.0,0.0,337.8,108,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,351689000,91.000000,181.000000,Unknown value,,,,,9765859,HPXM,STAR COURAGE,Cargo,,26,189,GPS,8.8,SEHEL,22/06/2017 23:00:00,AIS,146,43,18,8
23/06/2017 00:00:01,Class A,215760000,55.596012,15.283115,Under way using engine,0.0,12.6,60.9,62,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,265779630,57.670548,11.849412,Unknown value,,0.0,161.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219009229,56.447672,11.889470,Engaged in fishing,0.0,2.6,153.6,158,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,211211270,54.529950,10.413422,Under way using engine,,9.2,245.3,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219837000,91.000000,181.000000,Unknown value,,,,,Unknown,XP4826,T138 POSEIDON GILNET,Fishing,,5,17,GPS,3.5,HJEM.TIL KIRSTEN,,AIS,11,6,3,2
23/06/2017 00:00:01,AtoN,992191519,55.606082,4.491350,Unknown value,,,,,Unknown,,ROLF,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Base Station,2655135,55.478315,13.270352,Unknown value,,,,,Unknown,,,Undefined,,,,Surveyed,,,,AIS,,,,
23/06/2017 00:00:01,Class A,265410000,57.570682,11.433763,Under way using engine,1.1,12.7,254.2,253,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,265550210,57.618445,11.762573,Unknown value,0.0,0.0,23.7,209,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219001543,56.152358,10.220100,Under way using engine,0.0,0.0,288.5,35,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:01,Class A,219004612,55.568167,10.080000,Moored,0.0,0.1,65.0,306,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,211755650,57.598873,11.790770,Under way using engine,0.0,0.0,311.4,186,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,355835000,56.220012,12.255642,Under way sailing,0.0,11.7,127.0,125,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,211493380,54.629165,8.398862,Under way using engine,0.0,0.0,263.8,262,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,AtoN,992111934,55.015708,7.799922,Unknown value,,,,,Unknown,,BU38 WINDFARM,Undefined,,11,8,Surveyed,,,,AIS,4,4,4,7
23/06/2017 00:00:02,Base Station,2190077,55.149088,14.879118,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
23/06/2017 00:00:02,Base Station,2655021,58.357075,11.252868,Unknown value,,,,,Unknown,,,Undefined,,,,Surveyed,,,,AIS,,,,
23/06/2017 00:00:02,Class A,244870327,55.679425,12.639140,Under way using engine,0.0,0.0,0.0,107,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219006971,57.216447,11.506263,Engaged in fishing,0.0,0.3,37.5,313,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,209672000,54.363500,10.157500,Under way using engine,3.6,9.6,102.0,102,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Base Station,2190067,54.966152,9.552657,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219005496,57.717660,10.585933,Engaged in fishing,0.0,0.0,297.8,306,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,265619980,56.156192,14.828973,Under way using engine,0.0,0.0,36.1,352,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219022204,57.123060,8.597765,Under way using engine,0.0,0.0,,61,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,220574000,57.966110,8.568880,Under way using engine,0.0,37.8,293.1,299,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,229632000,56.546252,7.012982,Under way using engine,0.0,11.7,26.6,25,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219796000,54.920275,15.350650,Engaged in fishing,0.0,5.0,52.9,54,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,259074000,55.485005,8.376315,Under way using engine,0.0,8.9,265.4,261,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,255805899,57.306833,8.734500,Under way using engine,-3.6,15.9,238.0,237,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,477779400,57.641128,11.036655,Under way using engine,0.0,9.8,280.8,280,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,210852000,55.276900,14.367450,Under way using engine,0.0,10.6,223.0,222,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,246293000,56.231368,7.198625,Under way using engine,7.5,16.3,28.3,32,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,211236290,54.371797,10.157885,Under way using engine,0.0,0.0,215.0,144,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219000811,54.884247,11.483182,Under way using engine,0.0,0.0,206.7,170,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,AtoN,211175900,54.787380,14.169805,Unknown value,,,,,Unknown,,ARKONA BECKEN,Undefined,,2,2,GPS,,,,AIS,1,1,1,1
23/06/2017 00:00:02,Class A,209350000,55.531407,14.851792,Under way using engine,0.0,10.3,239.0,239,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,220046000,57.498015,10.976483,Engaged in fishing,0.0,2.4,222.6,225,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219022000,57.127317,8.589853,Under way sailing,,10.1,127.2,138,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,265511420,57.660012,11.765808,Under way using engine,-2.9,25.5,250.3,251,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,305530000,55.356003,11.031533,Under way using engine,0.0,11.1,180.0,179,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,371845000,56.705505,8.223442,Under way using engine,0.0,0.0,10.5,343,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,AtoN,992191527,55.715667,4.748498,Unknown value,,,,,Unknown,,TYRA WEST B,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Base Station,2190052,54.872380,11.196938,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
23/06/2017 00:00:02,Class A,304201000,56.025920,12.674023,Under way using engine,0.0,11.4,345.0,346,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219000546,54.750923,10.670735,Under way using engine,0.0,0.0,329.2,226,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,266448000,56.004898,12.691187,Under way using engine,,0.7,354.9,296,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Base Station,2655150,57.694017,12.058728,Unknown value,,,,,Unknown,,,Undefined,,,,Internal,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219006443,57.592467,9.954633,Unknown value,,0.0,188.7,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class B,219015984,55.687852,12.615373,Unknown value,,0.0,152.7,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219000733,54.941717,10.259617,Under way using engine,0.0,0.0,0.0,153,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,209896000,54.961690,13.942020,Under way using engine,0.0,10.1,352.4,354,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,265768860,55.756635,12.903550,Unknown value,,0.0,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,265608060,56.662582,12.857140,Under way using engine,0.0,0.0,293.6,22,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219017684,55.297165,10.811357,Restricted maneuverability,-0.4,0.0,307.8,47,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,258407000,55.770265,10.805175,Under way using engine,,6.8,182.6,182,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219015127,57.058980,9.882103,Under way using engine,0.0,0.0,356.1,200,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,211207710,91.000000,181.000000,Unknown value,,,,,Unknown,DBAS,BREMEN,SAR,,7,28,GPS,2.1,ON  DUTY,01/01/2018 00:00:00,AIS,14,14,4,3
23/06/2017 00:00:02,Class A,212356000,54.562790,10.771567,Under way using engine,0.0,11.0,88.1,85,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219011922,55.440058,12.673028,Under way using engine,0.0,9.6,188.6,190,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,210318000,55.383133,14.513337,Under way using engine,1.1,11.2,220.1,220,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,311945000,57.810550,10.639133,Under way using engine,0.0,8.1,269.0,268,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,218802000,54.813265,12.831597,Under way using engine,0.0,9.0,250.6,248,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class B,219002823,91.000000,181.000000,Unknown value,,,,,Unknown,XP4220,,Fishing,,4,12,Undefined,,,,AIS,4,8,2,2
23/06/2017 00:00:02,Class A,219000022,57.213290,9.686613,Unknown value,,0.1,0.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,AtoN,992111927,54.985200,13.217067,Unknown value,,,,,Unknown,,BALTIC2 WINDFARMB2N5,Undefined,,12,8,Surveyed,,,,AIS,4,4,4,8
23/06/2017 00:00:02,AtoN,992111888,54.834558,14.074008,Unknown value,,,,,Unknown,,WK OSS PLATFORM,Undefined,,64,73,Surveyed,,,,AIS,38,35,34,30
23/06/2017 00:00:02,Class A,563003500,56.278140,3.395390,Unknown value,0.0,0.0,151.1,49,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219000674,54.891768,10.412637,Under way using engine,0.0,0.0,274.0,215,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,255805933,55.635618,13.024642,Under way using engine,0.0,0.0,140.0,262,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,220323000,56.729545,11.991120,Engaged in fishing,0.0,2.5,52.0,57,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,255805907,55.202690,11.094290,Under way using engine,,18.6,204.4,206,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,477962200,56.250500,12.143500,Under way using engine,0.0,6.6,119.0,118,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219001703,55.432225,8.285023,Under way sailing,0.0,2.7,114.4,123,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Base Station,2614500,54.242845,15.872708,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219517000,56.181597,12.282490,Under way using engine,0.0,6.7,268.9,269,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219013538,58.018737,9.696430,Engaged in fishing,0.0,2.6,61.1,67,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class B,219007577,57.592910,9.955625,Unknown value,,0.0,97.9,97,Unknown,,KR 105 CAMILLA II,Fishing,,4,11,GPS,,,,AIS,9,2,2,2
23/06/2017 00:00:02,Base Station,2190065,91.000000,181.000000,Unknown value,,,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,2190045,55.464255,8.448027,Unknown value,,0.0,316.1,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,636091934,56.619842,7.679528,Under way using engine,0.0,17.3,213.5,211,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,265514130,57.704133,11.939807,Under way using engine,0.0,0.0,338.2,250,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,230650000,54.137950,12.096350,Moored,0.0,0.0,235.0,359,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Base Station,2190065,91.000000,181.000000,Unknown value,,,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219015579,57.242562,8.898982,Restricted maneuverability,0.0,5.7,241.5,242,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,230643000,55.347878,14.451377,Under way using engine,0.0,19.9,215.2,214,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,229844000,57.646912,9.125257,Under way using engine,0.0,17.5,78.3,79,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219016906,55.092988,10.241508,Under way using engine,0.0,0.0,281.9,46,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219449000,55.717003,4.842200,Under way using engine,0.0,1.2,318.0,324,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,249412000,56.881167,7.987333,Under way using engine,0.0,16.4,213.0,209,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Base Station,2190074,57.738657,10.574665,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
23/06/2017 00:00:02,Class B,211179790,56.803033,9.017962,Unknown value,,0.0,0.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219002136,56.368442,8.120517,Engaged in fishing,0.0,0.0,351.4,95,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219011857,55.880550,11.136540,Under way using engine,,0.0,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,248676000,55.743717,12.691600,Under way using engine,0.0,12.0,13.0,14,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,219005583,54.941740,10.258677,Engaged in fishing,0.0,0.0,177.0,109,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
23/06/2017 00:00:02,Class A,235081745,56.808053,11.829155,Under way using engine,0.0,11.9,157.2,160,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
